bulletin_name,bulletin_key,election_id
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 上竹",546e068d-5338-4ee7-aff3-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 上興",546e068d-2508-4e5f-babf-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 中山",546e068d-6438-4c62-8c2d-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 中福",546e068d-ce84-4b66-a113-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 中興",546e068d-1ea4-4310-9065-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 五福",546e068d-23f4-4257-b505-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 內厝",546e068d-42cc-40d0-a388-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 南崁",546e068d-1af0-4049-8061-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 南榮",546e068d-cb3c-4670-b5f8-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 吉祥",546e068d-2a24-4b4c-a104-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 坑口",546e068d-251c-4387-8489-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 坑子",546e068d-7924-4a15-8f26-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 外社",546e068d-2844-4ee4-949f-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 大竹",546e068d-7f1c-4b76-bc55-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 宏竹",546e068d-1be0-4f1b-babd-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 富竹",546e068d-0408-4bba-9e4d-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 山腳",546e068d-3b7c-42fa-b836-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 山鼻",546e068d-13f0-4b44-b33e-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 新興",546e068d-ae48-422a-9348-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 新莊",546e068d-f858-41c9-9503-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 海湖",546e068d-4adc-40ae-8aa4-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 營盤",546e068d-70a8-4b2d-b208-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 瑩福",546e068d-6cfc-439e-acd7-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 瓦窯",546e068d-595c-4db8-ad4c-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 福昌",546e068d-e8b4-4c24-9ae3-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 福祿",546e068d-cadc-4ec5-ab08-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 福興",546e068d-a520-4dc1-b5f1-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 羊稠",546e068d-5a08-4169-a557-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 興榮",546e068d-f70c-4338-8f26-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 蘆竹",546e068d-e560-4601-9142-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 蘆興",546e068d-4d8c-4425-9a8e-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 錦中",546e068d-d928-452c-9965-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 錦興",546e068d-9fb0-4b6e-ba71-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 長壽",546e068e-eab4-415b-9768-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 長興",546e068e-dfe4-4891-9728-1a32cf91e152,
"桃園市 > 紙本公告 > 村里長 > 蘆竹區 > 順興",546e068e-3d08-462f-b5e6-1a32cf91e152,
"澎湖縣 > 鄉市長 > 澎湖縣七美鄉長",546e068f-3064-47c9-ad64-1a32cf91e152,
"澎湖縣 > 鄉市長 > 澎湖縣望安鄉長",546e068f-5e88-4ff8-8bdd-1a32cf91e152,
"澎湖縣 > 鄉市長 > 澎湖縣湖西鄉長",546e068f-e9ac-43a5-b246-1a32cf91e152,
"澎湖縣 > 鄉市長 > 澎湖縣白沙鄉長",546e068f-6594-4c79-9d2c-1a32cf91e152,
"澎湖縣 > 鄉市長 > 澎湖縣西嶼鄉長",546e068f-f310-413d-b452-1a32cf91e152,
"澎湖縣 > 鄉市長 > 澎湖縣馬公市長",546e068f-5b0c-431e-8f33-1a32cf91e152,
"臺中市 > 村里長 > 大肚區 > 大肚區蔗部里里長",546c616e-e8d8-4db8-9e35-5806cf91e152,
"臺中市 > 村里長 > 大雅區 > 大雅區二合里里長",546e0691-ce40-4d8c-bd4f-1a32cf91e152,
"臺中市 > 村里長 > 沙鹿區 > 沙鹿區梨分里里長",546e0691-27e8-4d2f-9834-1a32cf91e152,
"花蓮縣 > 村里長 > 卓溪鄉村長",546d8db9-46b4-4d70-a659-0e51cf91e152,
"花蓮縣 > 村里長 > 壽豐鄉村長(北區)",546d8db9-9a74-40bb-a651-0e51cf91e152,
"花蓮縣 > 村里長 > 壽豐鄉村長(南區)",546d8db9-5d08-42f0-8a39-0e51cf91e152,
"花蓮縣 > 村里長 > 富里鄉村長",546d8db9-c534-4077-9727-0e51cf91e152,
"花蓮縣 > 村里長 > 新城鄉村長",546d8db9-0378-4f17-bf17-0e51cf91e152,
"花蓮縣 > 村里長 > 瑞穗鄉村長",546d8db9-5880-4c86-a245-0e51cf91e152,
"花蓮縣 > 村里長 > 花蓮市主字頭里長",546d8db9-14b8-492a-92e5-0e51cf91e152,
"花蓮縣 > 村里長 > 花蓮市國字頭里長",546d8db9-a518-42d8-9cf0-0e51cf91e152,
"花蓮縣 > 村里長 > 花蓮市民字頭里長01",546d8db9-7618-4a36-bf26-0e51cf91e152,
"花蓮縣 > 村里長 > 花蓮市民字頭里長02",546d8db9-aaf4-4e29-9e68-0e51cf91e152,
"花蓮縣 > 村里長 > 花蓮縣投開票所一覽表及公辦政見發表會地點",546d8db9-2f10-4550-bf1e-0e51cf91e152,
"花蓮縣 > 縣議員 > 花蓮縣投開票所一覽表及公辦政見發表會地點",546c3664-4a48-4cd4-961c-4187cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 光復鄉鄉民代表",546d8dba-27e4-47d8-a052-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 卓溪鄉鄉民代表",546d8dba-8f60-456a-954d-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 吉安鄉鄉民代表",546d8dba-e3a8-417e-9f5c-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 壽豐鄉鄉民代表",546d8dba-3694-46c6-9a8e-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 富里鄉鄉民代表",546d8dba-9380-449b-87ad-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 新城鄉鄉民代表",546d8dba-a3b8-45e6-84ec-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 瑞穗鄉鄉民代表",546d8dba-fe7c-4d9e-93bb-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 花蓮縣投開票所一覽表及公辦政見發表會地點",546d8dba-a72c-4508-b3a1-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 萬榮鄉鄉民代表",546d8dba-c434-4ad2-ae3b-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 豐濱鄉鄉民代表",546d8dba-a98c-4bd2-811b-0e51cf91e152,
"花蓮縣 > 鄉鎮市民代表 > 鳳林鎮鎮民代表",546d8dba-a27c-4b77-9cea-0e51cf91e152,
"花蓮縣 > 鄉鎮市長 > 壽豐鄉長",546d8dba-dac0-4863-acd2-0e51cf91e152,
"花蓮縣 > 鄉鎮市長 > 新城鄉長",546d8dba-95a4-4113-b1e3-0e51cf91e152,
"苗栗縣 > 村里長 > 03-頭屋鄉 > 頭屋鄉村長",546c3664-46b8-4e31-98d5-4187cf91e152,
"苗栗縣 > 村里長 > 04-銅鑼鄉 > 銅鑼鄉村長",546c3664-9fe4-4653-a28b-4187cf91e152,
"苗栗縣 > 村里長 > 05-三義鄉 > 三義鄉村長",546c3664-f4a0-46d2-85d7-4187cf91e152,
"苗栗縣 > 村里長 > 06-西湖鄉 > 西湖鄉村長",546c3664-1d9c-4b25-a488-4187cf91e152,
"苗栗縣 > 村里長 > 10-造橋鄉 > 造橋鄉村長",546c3664-d3a4-4d6f-ba51-4187cf91e152,
"苗栗縣 > 村里長 > 13-三灣鄉 > 三灣鄉村長",546c3664-6738-4da8-a6e2-4187cf91e152,
"苗栗縣 > 村里長 > 14-南庄鄉 > 南庄鄉村長",546c3664-5e90-4400-ae2f-4187cf91e152,
"苗栗縣 > 村里長 > 15-大湖鄉 > 大湖鄉村長",546d8dba-e6b0-4d0a-8b7d-0e51cf91e152,
"苗栗縣 > 村里長 > 16-獅潭鄉 > 獅潭鄉村長",546c3664-eabc-403f-bd04-4187cf91e152,
"苗栗縣 > 村里長 > 17-卓蘭鎮 > 卓蘭鎮里長",546c3664-6968-4779-82fd-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 02-公館鄉 > 公館鄉鄉民代表",546c3664-9650-4e0c-b1dc-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 03-頭屋鄉 > 頭屋鄉鄉民代表",546c3664-8004-4412-8bed-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 04-銅鑼鄉 > 銅鑼鄉鄉民代表",546c3664-cbe8-46f7-9232-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 05-三義鄉 > 三義鄉鄉民代表",546c3664-e1c0-4f03-a969-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 06-西湖鄉 > 西湖鄉鄉民代表",546c3664-25b0-4c57-b95c-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 07-通霄鎮 > 103選舉公報-通霄鎮民代表",546d8dba-a65c-4247-ba39-0e51cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 10-造橋鄉 > 造橋鄉鄉民代表",546c3664-a390-4dbb-a446-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 11-竹南鎮 > 竹南鎮鎮民代表",546c3664-4944-4b52-b581-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 13-三灣鄉 > 三灣鄉鄉民代表",546c3664-2460-42a2-b31a-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 14-南庄鄉 > 南庄鄉鄉民代表",546c3664-e28c-489c-a79f-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 15-大湖鄉 > 大湖鄉鄉民代表",546d8dba-ec4c-4b6f-8094-0e51cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 16-獅潭鄉 > 獅潭鄉鄉民代表",546c3664-d46c-441f-b81d-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 17-卓蘭鎮 > 卓蘭鎮鎮民代表",546c3664-3ec8-454b-b62f-4187cf91e152,
"苗栗縣 > 鄉鎮市民代表 > 18-泰安鄉 > 泰安鄉鄉民代表",546d8dba-8648-49e1-b85d-0e51cf91e152,53d7330b-5a2c-4554-b8a7-1299acb5b862|53d7330b-7b58-4a0b-ba1b-1299acb5b862|53d7330c-46a8-48eb-9c63-1299acb5b862
"金門縣 > 縣議員 > 金門縣議員-1-2-3選區",5469b450-8f04-406b-8e35-74a5cf91e152,53c41019-254c-4b16-9326-6f55acb5b862|53c4101b-b79c-4d6d-8553-6f55acb5b862|53c67387-2c48-4535-8d52-087cacb5b862
"金門縣 > 鄉鎮市民代表 > 金門縣烈嶼鄉鄉代表",5469b450-9864-47b2-9b7e-74a5cf91e152,53d734dc-7498-4744-8f58-1299acb5b862
"金門縣 > 鄉鎮市民代表 > 金門縣烏坵鄉代表",5469b450-a1c4-4971-8142-74a5cf91e152,53d734dc-6564-4de6-8f70-1299acb5b862
"金門縣 > 鄉鎮市民代表 > 金門縣金城鎮鎮代表",5469b450-ac50-41cf-8a00-74a5cf91e152,53d734da-2a04-48b4-ac2a-1299acb5b862
"金門縣 > 鄉鎮市民代表 > 金門縣金寧鄉鄉代表",5469b450-b5b0-4d58-95da-74a5cf91e152,53d734db-27a4-4891-b7ea-1299acb5b862
"金門縣 > 鄉鎮市民代表 > 金門縣金沙鎮鎮代表",5469b450-beac-493a-bc9d-74a5cf91e152,53d734db-f2ac-452c-b0e0-1299acb5b862
"金門縣 > 鄉鎮市民代表 > 金門縣金湖鎮鎮代表",5469b450-c7a8-4a7b-90fe-74a5cf91e152,53d734da-3d58-40be-82b3-1299acb5b862
