bulletin_name,bulletin_key,election_id
"嘉義市 > 里長 > 嘉義市西區-竹園聯合里",546b0806-0e18-4cf1-9f12-2ff0cf91e152,53c02332-fc28-44ce-a135-5c5aacb5b862|53c02333-3e34-4b4b-8cbb-5c5aacb5b862|53c02333-49ac-41a5-8fbc-5c5aacb5b862|53c02333-95e0-4710-8fc4-5c5aacb5b862|53c02333-aadc-4d1e-9a31-5c5aacb5b862|53c02333-bdb8-4f56-b8ca-5c5aacb5b862|53c02333-cd08-4371-bee4-5c5aacb5b862|53c02337-fe30-4132-94e8-5c5aacb5b862
"嘉義市 > 里長 > 嘉義市西區-長榮聯合里",546b0806-10f0-45b3-98c6-2ff0cf91e152,53c02333-7978-46a7-ae3e-5c5aacb5b862|53c02336-4204-4e1b-a5aa-5c5aacb5b862|53c02336-abac-4db2-b5f4-5c5aacb5b862|53c02336-e52c-49c5-97aa-5c5aacb5b862|53c02337-a0c0-4dc3-bd04-5c5aacb5b862
"嘉義縣 > 村里長 > 中埔鄉中埔村、塩舘村、裕民村、灣潭村、隆興村、義仁村、社口村長",546eb71f-1b28-47f8-8eda-2adbcf91e152,53c02254-8298-4398-adc5-5c5aacb5b862|53c02254-b5d0-487a-9bb3-5c5aacb5b862|53c02255-cfac-4aca-9345-5c5aacb5b862|53c02256-2910-4917-a626-5c5aacb5b862|53c02256-62e4-40e6-940b-5c5aacb5b862|53c02256-7ad0-4cb7-a56b-5c5aacb5b862|53c02256-dca8-4937-8563-5c5aacb5b862
"嘉義縣 > 村里長 > 中埔鄉金蘭村、富收村、和睦村、和美村、和興村長",546eb71f-3678-46a3-aae6-2adbcf91e152,53c02254-8298-4398-adc5-5c5aacb5b862|53c02255-1154-4b03-b3e3-5c5aacb5b862|53c02255-8a30-4ac5-94aa-5c5aacb5b862|53c02255-a954-4a9d-a8c9-5c5aacb5b862|53c02255-cd6c-4d5c-9703-5c5aacb5b862|53c02255-fd3c-4934-8f8e-5c5aacb5b862
"嘉義縣 > 村里長 > 中埔鄉龍門村、石硦村、東興村、中崙村、頂埔村、同仁村、瑞豐村、深坑村、三層村、沄水村長",546eb71f-9564-4531-b9ec-2adbcf91e152,53c02254-8298-4398-adc5-5c5aacb5b862|53c02254-8538-4927-8eda-5c5aacb5b862|53c02255-e0b4-48c3-a42c-5c5aacb5b862|53c02256-2488-46d2-b09b-5c5aacb5b862|53c02256-5c6c-4196-8aed-5c5aacb5b862|53c02256-8874-432d-9fca-5c5aacb5b862|53c02257-01b4-4767-88f0-5c5aacb5b862|53c02257-450c-4c10-8484-5c5aacb5b862|53c02257-62cc-485d-95aa-5c5aacb5b862|53c02257-7d80-462b-ab5c-5c5aacb5b862|53c02257-f438-4a9e-8460-5c5aacb5b862
"嘉義縣 > 村里長 > 六腳鄉港美村、豐美村、六斗村、崙陽村、蘇厝村、竹本村、永賢村、魚寮村長",546eb71f-24dc-4917-8bf9-2adbcf91e152,53c02244-36f4-4fdc-bf0b-5c5aacb5b862|53c02244-37a4-45ec-8f75-5c5aacb5b862|53c02244-54bc-422e-b7cf-5c5aacb5b862|53c02245-5008-4b52-9d37-5c5aacb5b862|53c02245-8a88-404d-b69d-5c5aacb5b862|53c02245-b870-464d-8853-5c5aacb5b862|53c02245-bad4-407e-8e18-5c5aacb5b862|53c02245-c268-4dab-b410-5c5aacb5b862
"嘉義縣 > 村里長 > 六腳鄉潭墘村、六腳村、六南村、崩山村、古林村、更寮村長",546eb71f-624c-4e91-9a28-2adbcf91e152,53c02244-c5d8-448f-ab79-5c5aacb5b862|53c02245-e5f0-4e77-a894-5c5aacb5b862|53c02246-6ee4-4592-a70c-5c5aacb5b862|53c02246-823c-4a4c-8032-5c5aacb5b862|53c02246-9674-4718-bb44-5c5aacb5b862|53c02246-eb2c-41c3-a123-5c5aacb5b862|53c02246-ee84-4065-b432-5c5aacb5b862
"嘉義縣 > 村里長 > 六腳鄉蒜頭村、蒜東村、蒜南村、工廠村、灣南村、灣北村、雙涵村、塗師村、三義村、正義村、溪厝村長",546eb71f-91ac-49b2-bc69-2adbcf91e152,53c02243-031c-4b16-b4b8-5c5aacb5b862|53c02243-30f8-4dab-ba34-5c5aacb5b862|53c02243-459c-4f2b-93df-5c5aacb5b862|53c02243-5e00-48ff-9e4d-5c5aacb5b862|53c02243-df04-4932-a3bd-5c5aacb5b862|53c02244-7c00-4729-8594-5c5aacb5b862|53c02244-9300-4647-a678-5c5aacb5b862|53c02244-c5d8-448f-ab79-5c5aacb5b862|53c02244-cf70-445b-817a-5c5aacb5b862|53c02245-b248-4046-8513-5c5aacb5b862|53c02246-d608-4d26-a744-5c5aacb5b862
"嘉義縣 > 村里長 > 大埔鄉大埔村、和平村、永樂村長",546eb71f-1ff8-4f78-9042-2adbcf91e152,53c02261-e7a0-4ca8-ab93-5c5aacb5b862|53c02262-5688-4a40-9753-5c5aacb5b862
"嘉義縣 > 村里長 > 大埔鄉茄苳村、西興村長",546eb71f-4f10-4b2e-b9d7-2adbcf91e152,53c02261-78ec-44c0-8a6c-5c5aacb5b862|53c02261-e7a0-4ca8-ab93-5c5aacb5b862|53c02262-5e94-4595-b76c-5c5aacb5b862
"嘉義縣 > 村里長 > 大林鎮大美里、過溪里、中坑里、上林里、中林里、三和里、溝背里、義和里、內林里、三角里、三村里長",546ef559-e96c-4399-9adc-208ecf91e152,53c02235-095c-40dc-b2bd-5c5aacb5b862|53c02236-6474-4e81-979c-5c5aacb5b862|53c02236-bd0c-4f50-9fd4-5c5aacb5b862|53c02237-0fe8-4778-9ad6-5c5aacb5b862|53c02237-8f04-4adb-9143-5c5aacb5b862|53c02237-f2d8-4ec2-b12f-5c5aacb5b862|53c02238-42f0-4baa-9a65-5c5aacb5b862|53c02238-4674-402f-9b31-5c5aacb5b862|53c02238-8bf8-46e7-b83c-5c5aacb5b862|53c02238-ac98-4b30-8f26-5c5aacb5b862|53c02238-cf40-4bd9-aaf7-5c5aacb5b862
"嘉義縣 > 村里長 > 大林鎮東林里、西林里、吉林里、平林里、明華里、明和里、排路里、西結里、湖北里、大糖里長",546ef559-f928-4720-9541-208ecf91e152,53c02235-2cb4-47de-94b1-5c5aacb5b862|53c02235-3c18-4ff3-9415-5c5aacb5b862|53c02235-4128-4cd0-8aa7-5c5aacb5b862|53c02235-c348-4b72-a92e-5c5aacb5b862|53c02235-e9e4-4206-8d2e-5c5aacb5b862|53c02235-f0a4-447f-ada1-5c5aacb5b862|53c02236-40d8-4717-940a-5c5aacb5b862|53c02236-59e0-41e7-81f7-5c5aacb5b862|53c02236-6458-4cd6-9718-5c5aacb5b862|53c02236-9e00-4714-b934-5c5aacb5b862
"嘉義縣 > 村里長 > 布袋鎮岱江里、九龍里、岑海里、興中里、光復里、見龍里、新厝里、龍江里、振寮里長",546eb71f-1ebc-4242-9a43-2adbcf91e152,53c02231-4600-490b-b890-5c5aacb5b862|53c02232-3254-4c75-9db9-5c5aacb5b862|53c02232-6ddc-4626-bbed-5c5aacb5b862|53c02232-7610-4fe4-8a63-5c5aacb5b862|53c02232-a8bc-4adc-b861-5c5aacb5b862|53c02232-a98c-4ed8-b3e4-5c5aacb5b862|53c02233-2208-444f-a234-5c5aacb5b862|53c02233-d608-4718-9be0-5c5aacb5b862|53c02233-ef04-456c-97ad-5c5aacb5b862|53c02234-3bdc-4c82-9157-5c5aacb5b862
"嘉義縣 > 村里長 > 布袋鎮永安里、東港里、江山里、菜舖里、考試里、新岑里、新民里、復興里、好美里長",546eb71f-6160-4664-b97a-2adbcf91e152,53c02232-2b24-45af-a7c1-5c5aacb5b862|53c02233-3f28-4018-9ebc-5c5aacb5b862|53c02233-cb3c-49e7-8258-5c5aacb5b862|53c02233-efc0-4c3f-abb7-5c5aacb5b862|53c02234-2bec-42ae-a324-5c5aacb5b862|53c02234-3734-49f7-a3e5-5c5aacb5b862|53c02234-3bdc-4c82-9157-5c5aacb5b862|53c02234-80cc-486d-b1d8-5c5aacb5b862
"嘉義縣 > 村里長 > 布袋鎮西安里、中安里、東安里、樹林里、貴舍里長",546eb71f-19bc-4e3e-8a8e-2adbcf91e152,53c02233-032c-4c7b-b748-5c5aacb5b862|53c02233-b554-41c8-98fc-5c5aacb5b862|53c02234-1644-4d7c-a50e-5c5aacb5b862|53c02234-94e8-443f-aace-5c5aacb5b862
"嘉義縣 > 村里長 > 新港鄉宮前村、宮後村、大興村、福德村、古民村、中庄村、大潭村、西庄村、埤子村、南崙村、北崙村、海瀛村長",546eb71f-579c-437f-a503-2adbcf91e152,53c0223f-3854-4863-b0d8-5c5aacb5b862|53c0223f-6978-4e01-9605-5c5aacb5b862|53c0223f-b8ec-4f92-95f9-5c5aacb5b862|53c0223f-ced0-4e69-b8af-5c5aacb5b862|53c0223f-e270-42fd-9ca3-5c5aacb5b862|53c0223f-ff50-4959-8b14-5c5aacb5b862|53c02240-422c-4fd5-a1d8-5c5aacb5b862|53c02240-d120-4899-868c-5c5aacb5b862|53c02240-e054-4e76-b834-5c5aacb5b862|53c02240-f7c0-47c7-8d87-5c5aacb5b862|53c02241-0688-4af2-8e6c-5c5aacb5b862|53c02241-e5f4-4c67-bf38-5c5aacb5b862
"嘉義縣 > 村里長 > 新港鄉月眉村、月潭村、溪北村、菜公村、中洋村、三間村、安和村、潭大村、南港村、板頭村、共和村長",546eb71f-cbbc-45df-948f-2adbcf91e152,53c02240-da08-4378-9edb-5c5aacb5b862|53c02241-44fc-41ae-9528-5c5aacb5b862|53c02241-4788-467a-92f8-5c5aacb5b862|53c02241-9a4c-4134-802f-5c5aacb5b862|53c02241-a824-4ebd-a47c-5c5aacb5b862|53c02241-c16c-4889-8d01-5c5aacb5b862|53c02242-0ef0-4e59-a316-5c5aacb5b862|53c02242-34b4-43b8-8618-5c5aacb5b862|53c02242-9b78-4b4b-85f5-5c5aacb5b862|53c02243-bb50-4ddc-8ea2-5c5aacb5b862
"嘉義縣 > 村里長 > 朴子市双溪里、溪口里、德興里、仁和里、大鄉里、大葛里、佳禾里、新寮里長",546eb71f-1de0-444a-b83e-2adbcf91e152,53c0222e-23c8-44c8-805e-5c5aacb5b862|53c0222e-48d0-43a3-a7b2-5c5aacb5b862|53c0222e-5a50-4ab1-8720-5c5aacb5b862|53c02230-0b48-4519-812b-5c5aacb5b862|53c02230-7000-4613-8996-5c5aacb5b862|53c02230-7e58-4f53-a8c3-5c5aacb5b862|53c02230-bf74-4745-96eb-5c5aacb5b862|53c02231-7258-4794-92e1-5c5aacb5b862
"嘉義縣 > 村里長 > 朴子市安福里、平和里、內厝里、開元里、順天里、中正里、博厚里、文化里、竹圍里、永和里長",546eb71f-3c74-4644-94a8-2adbcf91e152,53c0222d-8770-45bd-8aef-5c5aacb5b862|53c0222e-049c-415f-b840-5c5aacb5b862|53c0222e-2cf8-47df-8d09-5c5aacb5b862|53c0222e-7210-4135-9bc6-5c5aacb5b862|53c0222e-92a4-4597-908d-5c5aacb5b862|53c0222e-cf2c-4ab8-bf6a-5c5aacb5b862|53c0222f-2fd8-4e5a-b0e1-5c5aacb5b862|53c0222f-4fbc-4be3-ba3d-5c5aacb5b862|53c0222f-6c30-4e47-a4c1-5c5aacb5b862|53c0222f-8c54-44cc-9822-5c5aacb5b862
"嘉義縣 > 村里長 > 朴子市竹村里、崁前里、崁後里、順安里、德家里、新庄里、梅華里、松華里、南竹里長",546eb71f-a284-45da-bcdf-2adbcf91e152,53c0222f-22f4-48de-a46d-5c5aacb5b862|53c0222f-2488-4d4c-b436-5c5aacb5b862|53c02230-0b0c-4bf3-84a1-5c5aacb5b862|53c02230-b870-4734-9df8-5c5aacb5b862|53c02230-db34-4702-b08f-5c5aacb5b862|53c02231-20b0-4aff-8baa-5c5aacb5b862|53c02231-792c-4b20-8002-5c5aacb5b862|53c02231-7c34-497e-b7a4-5c5aacb5b862
"嘉義縣 > 村里長 > 東石鄉三家村、永屯村、海埔村、龍港村、副瀨村、下揖村、頂揖村、溪下村、港口村、鰲鼓村長",546eb71f-b7b8-450e-a61b-2adbcf91e152,53c02247-442c-4ed3-bcd3-5c5aacb5b862|53c02247-53f4-42d3-abff-5c5aacb5b862|53c02247-6fa8-4b42-9a9c-5c5aacb5b862|53c02247-dbd8-473a-a7af-5c5aacb5b862|53c02247-f684-4b99-9860-5c5aacb5b862|53c02248-6cf8-463d-aad5-5c5aacb5b862|53c02248-84b0-4174-ad91-5c5aacb5b862|53c02248-8640-43fd-9389-5c5aacb5b862|53c02249-ac68-469d-9411-5c5aacb5b862|53c02249-f6b4-40b9-8ca1-5c5aacb5b862
"嘉義縣 > 村里長 > 東石鄉東石村、猿樹村、塭港村、型厝村長",546eb71f-c080-469c-bd7b-2adbcf91e152,53c02247-3390-48d7-adf1-5c5aacb5b862|53c02247-33d8-4bd5-a3a5-5c5aacb5b862|53c02247-cc4c-46de-8cb1-5c5aacb5b862|53c02247-f684-4b99-9860-5c5aacb5b862|53c02248-890c-44b1-853c-5c5aacb5b862
"嘉義縣 > 村里長 > 東石鄉港墘村、蔦松村、圍潭村、洲仔村、東崙村、西崙村、塭仔村、網寮村、掌潭村長",546eb71f-4270-408c-bbdb-2adbcf91e152,53c02247-f684-4b99-9860-5c5aacb5b862|53c02248-643c-4026-8aa9-5c5aacb5b862|53c02248-e278-4a70-86b7-5c5aacb5b862|53c02249-1778-4057-9f50-5c5aacb5b862|53c02249-1ec8-4719-9d1a-5c5aacb5b862|53c02249-4f40-443a-a2b9-5c5aacb5b862|53c02249-58e0-4c3d-b7fa-5c5aacb5b862|53c02249-f464-4ab8-a7ee-5c5aacb5b862|53c0224a-5a68-4adb-b771-5c5aacb5b862|53c0224a-7890-4f9f-93e9-5c5aacb5b862
"嘉義縣 > 村里長 > 梅山鄉双溪村、大南村、安靖村、永興村、半天村",546ef559-4318-4ec5-9099-208ecf91e152,53c0225c-e358-4187-a3b1-5c5aacb5b862|53c0225c-fb54-4052-ad2b-5c5aacb5b862|53c0225d-191c-487c-a114-5c5aacb5b862|53c0225d-2888-442e-9f59-5c5aacb5b862|53c0225d-d57c-4086-9a0a-5c5aacb5b862
"嘉義縣 > 村里長 > 梅山鄉太平村、太興村、龍眼村、碧湖村、瑞峯村、瑞里村、太和村",546ef559-f97c-4276-9512-208ecf91e152,53c0225c-bd04-45ed-ad28-5c5aacb5b862|53c0225d-21d0-4a8e-b6ca-5c5aacb5b862|53c0225d-3ef4-4880-90bd-5c5aacb5b862|53c0225d-7d28-4003-a2c1-5c5aacb5b862|53c0225e-3600-4e2a-846c-5c5aacb5b862|53c0225e-7f54-4b11-b3fc-5c5aacb5b862|53c0225e-d694-4ac3-9fa5-5c5aacb5b862
"嘉義縣 > 村里長 > 梅山鄉梅東村、梅南村、梅北村、過山村、圳南村、圳北村",546ef559-8740-48a8-9654-208ecf91e152,53c0225b-0f9c-46f2-921a-5c5aacb5b862|53c0225b-6fb0-4092-8918-5c5aacb5b862|53c0225c-38b0-48fa-8e90-5c5aacb5b862|53c0225c-89dc-42ff-9e49-5c5aacb5b862|53c0225c-b8d8-4c05-a2a9-5c5aacb5b862|53c0225d-34c4-4c0a-8a70-5c5aacb5b862
"嘉義縣 > 村里長 > 民雄鄉東榮村、中樂村、西安村、寮頂村、福權村、東湖村、頂崙村、菁埔村、中和村、平和村、西昌村長",546eb71f-e7ec-4f42-a303-2adbcf91e152,53c02238-e3ec-42d9-952f-5c5aacb5b862|53c02239-1ce0-458e-a51f-5c5aacb5b862|53c02239-3994-4938-8493-5c5aacb5b862|53c02239-3c6c-48cc-877b-5c5aacb5b862|53c02239-4428-43fb-b7dd-5c5aacb5b862|53c02239-585c-4e62-9bcf-5c5aacb5b862|53c02239-7c8c-4556-8f3a-5c5aacb5b862|53c02239-c9e0-4c98-be8a-5c5aacb5b862|53c02239-dc68-4cc4-b397-5c5aacb5b862|53c0223a-37a4-4d7f-ad77-5c5aacb5b862
"嘉義縣 > 村里長 > 民雄鄉興中村、興南村、福興村、文隆村、山中村、中央村、金興村長",546eb71f-1b88-4b7d-8c53-2adbcf91e152,53c0223a-2070-43c8-bdd3-5c5aacb5b862|53c0223a-2c00-4311-9f9d-5c5aacb5b862|53c0223a-4b8c-4228-bbab-5c5aacb5b862|53c0223b-0f8c-4593-85f5-5c5aacb5b862|53c0223b-3244-4b30-829a-5c5aacb5b862|53c0223b-5df4-4bc1-adec-5c5aacb5b862|53c0223b-f7b0-4874-8d74-5c5aacb5b862
"嘉義縣 > 村里長 > 民雄鄉豊收村、三興村、東興村、鎮北村、北斗村、双福村、大崎村、秀林村、松山村、福樂村長",546eb71f-3d48-45a8-9e2a-2adbcf91e152,53c0223a-2a64-402c-9fb0-5c5aacb5b862|53c0223a-6e20-46c9-a66a-5c5aacb5b862|53c0223b-063c-446c-b8ce-5c5aacb5b862|53c0223b-eeb0-4ed1-a0d1-5c5aacb5b862|53c0223b-f144-41ae-9bb5-5c5aacb5b862|53c0223c-18f0-4e98-91c9-5c5aacb5b862|53c0223c-1b64-4cb4-ae70-5c5aacb5b862|53c0223c-1ffc-405c-86f4-5c5aacb5b862|53c0223c-8234-4c69-9088-5c5aacb5b862|53c0223c-e3c4-4d94-a3be-5c5aacb5b862
"嘉義縣 > 村里長 > 水上鄉大堀村、大崙村、塗溝村、三鎮村、靖和村、南和村、龍德村、溪洲村長",546eb71f-c5fc-4236-8431-2adbcf91e152,53c02251-304c-412e-89d6-5c5aacb5b862|53c02251-b504-4345-b323-5c5aacb5b862|53c02251-b594-4d90-8319-5c5aacb5b862|53c02251-d2dc-4f02-987a-5c5aacb5b862|53c02251-ec10-4397-9c6a-5c5aacb5b862|53c02252-b14c-4691-8f20-5c5aacb5b862|53c02252-b160-484e-8064-5c5aacb5b862|53c02252-dadc-4eb5-afa0-5c5aacb5b862|53c02253-1910-4800-8246-5c5aacb5b862|53c02253-6050-41d8-8e50-5c5aacb5b862|53c02253-dc50-4d7d-806d-5c5aacb5b862|53c02253-ff84-4bfd-9678-5c5aacb5b862
"嘉義縣 > 村里長 > 水上鄉柳林村、柳新村、柳鄉村、內溪村、寬士村、民生村、忠和村、中庄村、義興村、南鄉村、三界村、國姓村長",546eb71f-05bc-457e-a41a-2adbcf91e152,53c02251-ec10-4397-9c6a-5c5aacb5b862|53c02252-cee4-479c-8ccb-5c5aacb5b862|53c02252-ec4c-4880-b320-5c5aacb5b862|53c02253-1910-4800-8246-5c5aacb5b862|53c02253-4510-49cd-8704-5c5aacb5b862|53c02253-6050-41d8-8e50-5c5aacb5b862|53c02253-9604-4285-b037-5c5aacb5b862|53c02253-dc50-4d7d-806d-5c5aacb5b862|53c02253-df64-4b27-bf41-5c5aacb5b862|53c02253-ff84-4bfd-9678-5c5aacb5b862|53c02254-131c-4d9c-af22-5c5aacb5b862|53c02254-2e7c-40b1-b639-5c5aacb5b862|53c02254-373c-4d13-9ba1-5c5aacb5b862
"嘉義縣 > 村里長 > 水上鄉水上村、水頭村、粗溪村、下寮村、三和村、回歸村長",546eb71f-dc34-4450-97b0-2adbcf91e152,53c02250-0c90-448b-8426-5c5aacb5b862|53c02250-2460-4165-b37a-5c5aacb5b862|53c02251-0584-487e-8096-5c5aacb5b862|53c02251-bfd0-4bc7-ba15-5c5aacb5b862|53c02252-2120-49f4-a04e-5c5aacb5b862
"嘉義縣 > 村里長 > 溪口鄉柴林村、林腳村、美南村、美北村、本厝村、游西村、游東村長",546eb71f-26d0-467b-82d5-2adbcf91e152,53c0223d-23f8-4293-bd66-5c5aacb5b862|53c0223d-72fc-4eb1-b4e5-5c5aacb5b862|53c0223d-e3dc-4e71-8701-5c5aacb5b862|53c0223d-f7d8-42f2-9a91-5c5aacb5b862|53c0223e-d9ac-4613-b7ce-5c5aacb5b862|53c0223e-e474-4b99-99e5-5c5aacb5b862
"嘉義縣 > 村里長 > 溪口鄉溪東村、溪西村、溪北村、柳溝村、疊溪村、妙崙村、坪頂村長",546eb71f-a194-42f3-912e-2adbcf91e152,53c0223c-e0a0-4ffe-be3b-5c5aacb5b862|53c0223d-5e14-48e1-8065-5c5aacb5b862|53c0223d-e670-4dae-a729-5c5aacb5b862|53c0223e-1e30-4b81-bd41-5c5aacb5b862|53c0223e-8fe4-4555-80a5-5c5aacb5b862|53c0223e-b58c-405b-9329-5c5aacb5b862
"嘉義縣 > 村里長 > 番路鄉江西村、內甕村、新福村、下坑村、番路村、民和村長",546eb71f-d77c-4b6b-8d2f-2adbcf91e152,53c0225e-02a0-439a-8852-5c5aacb5b862|53c0225e-0660-41ad-a997-5c5aacb5b862|53c0225f-3e94-417d-8c16-5c5aacb5b862|53c0225f-decc-45f7-843d-5c5aacb5b862|53c02260-2c7c-49d5-a2eb-5c5aacb5b862|53c02260-ec40-4c37-a0bf-5c5aacb5b862
"嘉義縣 > 村里長 > 番路鄉觸口村、大湖村、公田村、公興村、草山村長",546eb71f-1424-4e25-bc66-2adbcf91e152,53c0225f-f9ec-4d0a-a012-5c5aacb5b862|53c02260-d3b8-47a9-a8d7-5c5aacb5b862|53c02261-0bb0-40e8-bb46-5c5aacb5b862|53c02261-ee14-43d6-a276-5c5aacb5b862
"嘉義縣 > 村里長 > 竹崎鄉竹崎村、和平村、坑頭村、沙坑村、獅埜村、義和村、義仁村、灣橋村",546ef559-eb38-4227-9ced-208ecf91e152,53c02257-7fe0-4655-914e-5c5aacb5b862|53c02257-e0fc-4dbb-9c53-5c5aacb5b862|53c02258-1a20-44f0-bc90-5c5aacb5b862|53c02258-c588-43c1-b06e-5c5aacb5b862|53c02259-2b44-4ba4-841f-5c5aacb5b862|53c02259-3880-495b-9efb-5c5aacb5b862|53c02259-3d4c-4a2d-8e29-5c5aacb5b862|53c02259-64ac-44b0-951e-5c5aacb5b862
"嘉義縣 > 村里長 > 竹崎鄉鹿滿村、紫雲村、內埔村、昇平村、桃源村、白杞村、塘興村、義隆村",546ef559-804c-4f1e-a79a-208ecf91e152,53c02257-e0fc-4dbb-9c53-5c5aacb5b862|53c02259-21c8-439d-bfab-5c5aacb5b862|53c02259-7e48-4d93-b173-5c5aacb5b862|53c02259-8954-46d7-a231-5c5aacb5b862|53c02259-a918-41a9-a1f4-5c5aacb5b862|53c0225a-691c-4e03-92ef-5c5aacb5b862|53c0225a-8f2c-43a9-89d3-5c5aacb5b862|53c0225a-b78c-4b4a-812f-5c5aacb5b862|53c0225a-c16c-4ff0-9fb1-5c5aacb5b862
"嘉義縣 > 村里長 > 竹崎鄉龍山村、文峯村、金獅村、復金村、緞繻村、仁壽村、中和村、光華村",546ef559-edec-41e7-b44e-208ecf91e152,53c02257-e0fc-4dbb-9c53-5c5aacb5b862|53c0225a-4e20-4fa4-afb6-5c5aacb5b862|53c0225a-6b94-474d-981e-5c5aacb5b862|53c0225a-ed48-4e1b-befe-5c5aacb5b862|53c0225b-3dd0-4b8a-a93b-5c5aacb5b862|53c0225b-5b14-490f-890e-5c5aacb5b862|53c0225b-836c-429c-b2bd-5c5aacb5b862|53c0225b-bc04-4562-a445-5c5aacb5b862|53c0225b-d590-44a2-8da6-5c5aacb5b862
